1.715167391477735066e+02,2.082851036740092070e+02,1.588349536795689971e+02
1.722600110971164327e+02,2.078876925517897689e+02,1.584496070265863352e+02
1.730133379347477387e+02,2.074791707380236403e+02,1.580779255591710921e+02
1.737700154111798554e+02,2.070700516766409578e+02,1.577066074507314966e+02
1.745338272414756204e+02,2.066513258038494882e+02,1.573502114629287973e+02
1.753046531327403272e+02,2.062229219196936754e+02,1.570088225550107666e+02
1.760772887964039626e+02,2.057946372971431401e+02,1.566685037035586845e+02
1.768574781202048882e+02,2.053561968512855742e+02,1.563430487011662535e+02
1.776455530082145060e+02,2.049072909958217394e+02,1.560323820547901335e+02
1.784334070636608374e+02,2.044595112273565292e+02,1.557236849190248620e+02
1.792269590233055396e+02,2.040023580953241833e+02,1.554307148340407423e+02
1.800281106360766614e+02,2.035346458119663566e+02,1.551527934119001202e+02
1.808266887559622091e+02,2.030692467636639833e+02,1.548778358077792063e+02
1.816254474325923809e+02,2.026046046129692115e+02,1.546047820713949363e+02
1.824369236058345223e+02,2.021190576825690357e+02,1.543610341500005632e+02
1.832457398961970227e+02,2.016357413225080109e+02,1.541203609317360304e+02
1.832457398961970227e+02,2.010184712261598463e+02,1.544535212912921338e+02
1.824369236058345223e+02,2.015001472197662054e+02,1.546977330098939660e+02
1.816254474325923809e+02,2.019840200346480970e+02,1.549449588837748308e+02
1.808266887559622091e+02,2.024474642001470954e+02,1.552209564411975009e+02
1.800281106360766614e+02,2.029116320486789959e+02,1.554987897104716978e+02
1.792269590233055396e+02,2.033780774229252870e+02,1.557795270310251681e+02
1.784334070636608374e+02,2.038341839196044987e+02,1.560750107025399132e+02
1.776455530082145060e+02,2.042811339983354628e+02,1.563859261541286116e+02
1.768574781202048882e+02,2.047291749571193407e+02,1.566987464178957055e+02
1.760772887964039626e+02,2.051669679901286258e+02,1.570260559943514806e+02
1.753046531327403272e+02,2.055948209466564265e+02,1.573679331283850900e+02
1.745338272414756204e+02,2.060227589160675450e+02,1.577108135407628708e+02
1.737700154111798554e+02,2.064412322729975529e+02,1.580684089784483888e+02
1.730133379347477387e+02,2.068503108188136821e+02,1.584406359419871535e+02
1.722600110971164327e+02,2.072587585673178125e+02,1.588131596257552758e+02
1.715167391477735066e+02,2.076563100600972973e+02,1.591990547337479143e+02
1.715167391477735066e+02,2.069894188571508664e+02,1.596029580284179872e+02
1.722600110971164327e+02,2.065917323424140477e+02,1.592165082647910026e+02
1.730133379347477387e+02,2.061833812657925762e+02,1.588431142435457275e+02
1.737700154111798554e+02,2.057743641556362206e+02,1.584699470492193996e+02
1.745338272414756204e+02,2.053561812723697244e+02,1.581110989870866490e+02
1.753046531327403272e+02,2.049287643315064997e+02,1.577666519542545416e+02
1.760772887964039626e+02,2.045013964139768348e+02,1.574231380913632847e+02
1.768574781202048882e+02,2.040643215437113724e+02,1.570938732311620072e+02
1.776455530082145060e+02,2.036172337698186254e+02,1.567787761585203725e+02
1.784334070636608374e+02,2.031711998358213691e+02,1.564655159067729926e+02
1.792269590233055396e+02,2.027162438901808343e+02,1.561673698104185917e+02
1.800281106360766614e+02,2.022511871326811104e+02,1.558836449331827509e+02
1.808266887559622091e+02,2.017883702736420730e+02,1.556027612291972559e+02
1.816254474325923809e+02,2.013262422464991630e+02,1.553236414874968716e+02
1.824369236058345223e+02,2.008441990973077225e+02,1.550727171452522555e+02
1.832457398961970227e+02,2.003643172717363825e+02,1.548247431463742032e+02
1.832457398961970227e+02,1.997106406798636726e+02,1.551984485899517097e+02
1.824369236058345223e+02,2.001887155342666063e+02,1.554501628882755426e+02
1.816254474325923809e+02,2.006689169964099904e+02,1.557047651488396696e+02
1.808266887559622091e+02,2.011297180899383079e+02,1.559869859648681256e+02
1.800281106360766614e+02,2.015911739670323470e+02,1.562709005630763386e+02
1.792269590233055396e+02,2.020548328834277356e+02,1.565575949575967627e+02
1.784334070636608374e+02,2.025086300576674603e+02,1.568583860260494873e+02
1.776455530082145060e+02,2.029537405985408043e+02,1.571739741906466463e+02
1.768574781202048882e+02,2.033998687143419488e+02,1.574913327838731902e+02
1.760772887964039626e+02,2.038362199221782305e+02,1.578225382757980810e+02
1.753046531327403272e+02,2.042630982593172746e+02,1.581676748590458885e+02
1.745338272414756204e+02,2.046899903939889782e+02,1.585136761401299452e+02
1.737700154111798554e+02,2.051078799626808404e+02,1.588737650981218508e+02
1.730133379347477387e+02,2.055168337258340046e+02,1.592478614538245552e+02
1.722600110971164327e+02,2.059250869638630661e+02,1.596221163786832733e+02
1.715167391477735066e+02,2.063229082509993475e+02,1.600091120343042519e+02
1.715167391477735066e+02,2.056616589203294438e+02,1.604237519414580504e+02
1.722600110971164327e+02,2.052637125759673609e+02,1.600362342125914665e+02
1.730133379347477387e+02,2.048555680972071116e+02,1.596611424670552424e+02
1.737700154111798554e+02,2.044466894104180028e+02,1.592861427246241703e+02
1.745338272414756204e+02,2.040291060722704231e+02,1.589248388404066930e+02
1.753046531327403272e+02,2.036027528580070509e+02,1.585773094505788663e+02
1.760772887964039626e+02,2.031763790307566637e+02,1.582305779427289565e+02
1.768574781202048882e+02,2.027407676503928826e+02,1.578974597827834998e+02
1.776455530082145060e+02,2.022956166192071805e+02,1.575778677909410703e+02
1.784334070636608374e+02,2.018514477049592415e+02,1.572599814099900186e+02
1.792269590233055396e+02,2.013988287730695390e+02,1.569565751069939381e+02
1.800281106360766614e+02,2.009365884706911061e+02,1.566669410180120394e+02
1.808266887559622091e+02,2.004765151231072764e+02,1.563800267757336826e+02
1.816254474325923809e+02,2.000170633588645330e+02,1.560947376753941001e+02
1.824369236058345223e+02,1.995387277431323980e+02,1.558364886893928087e+02
1.832457398961970227e+02,1.990624848136361038e+02,1.555810666293939448e+02
1.832457398961970227e+02,1.984384746959446204e+02,1.559544409844558288e+02
1.824369236058345223e+02,1.989129333181630841e+02,1.562134191807143111e+02
1.816254474325923809e+02,1.993894526339601612e+02,1.564751667081825985e+02
1.808266887559622091e+02,1.998475881000739491e+02,1.567633951802837942e+02
1.800281106360766614e+02,2.003063138829520540e+02,1.570531840007021458e+02
1.792269590233055396e+02,2.007671725252781698e+02,1.573456361884385046e+02
1.784334070636608374e+02,2.012186429146226203e+02,1.576515478033517468e+02
1.776455530082145060e+02,2.016618927381599917e+02,1.579716338668231401e+02
1.768574781202048882e+02,2.021060912021772538e+02,1.582933644637982127e+02
1.760772887964039626e+02,2.025409800943726566e+02,1.586283120916242240e+02
1.753046531327403272e+02,2.029668596224843498e+02,1.589765668202084612e+02
1.745338272414756204e+02,2.033926860669208452e+02,1.593255564682377781e+02
1.737700154111798554e+02,2.038099682623772253e+02,1.596880187655212069e+02
1.730133379347477387e+02,2.042187699429575218e+02,1.600638766780015771e+02
1.722600110971164327e+02,2.046268056322764721e+02,1.604397638787147571e+02
1.715167391477735066e+02,2.050248698906302423e+02,1.608277737461205277e+02
1.715167391477735066e+02,2.043498338911519170e+02,1.612714928093820106e+02
1.722600110971164327e+02,2.039516570166756821e+02,1.608829850823612162e+02
1.730133379347477387e+02,2.035437529489289261e+02,1.605062752637833512e+02
1.737700154111798554e+02,2.031350497153897265e+02,1.601295293041440004e+02
1.745338272414756204e+02,2.027181074230629179e+02,1.597658574059346392e+02
1.753046531327403272e+02,2.022928639483156417e+02,1.594153348597520505e+02
1.760772887964039626e+02,2.018675334810079391e+02,1.590654814927506209e+02
1.768574781202048882e+02,2.014334395052769935e+02,1.587286072137696351e+02
1.776455530082145060e+02,2.009902838688507529e+02,1.584046188479958346e+02
1.784334070636608374e+02,2.005480418701527867e+02,1.580822111993383032e+02
1.792269590233055396e+02,2.000978265107461311e+02,1.577736505062566437e+02
1.800281106360766614e+02,1.996384741096625248e+02,1.574782141350395364e+02
1.808266887559622091e+02,1.991812188583925547e+02,1.571853820760831013e+02
1.816254474325923809e+02,1.987245213362580785e+02,1.568940425350071735e+02
1.824369236058345223e+02,1.982499776545700172e+02,1.566285830353060078e+02
1.832457398961970227e+02,1.977774612315516833e+02,1.563658325317517210e+02
1.832457398961970227e+02,1.970981339981217104e+02,1.567974069503529222e+02
1.824369236058345223e+02,1.975686210389434621e+02,1.570640237779288384e+02
1.816254474325923809e+02,1.980411017109867942e+02,1.573332888227638762e+02
1.808266887559622091e+02,1.984962934956255083e+02,1.576278120887801037e+02
1.800281106360766614e+02,1.989520103047672990e+02,1.579237595303852402e+02
1.792269590233055396e+02,1.994097882677169480e+02,1.582222519050890241e+02
1.784334070636608374e+02,1.998586900822333519e+02,1.585335228591934253e+02
1.776455530082145060e+02,2.002998752327461034e+02,1.588583028502502543e+02
1.768574781202048882e+02,2.007419387810477645e+02,1.591845993901955865e+02
1.760772887964039626e+02,2.011751981122793609e+02,1.595234402797109965e+02
1.753046531327403272e+02,2.015999492311153176e+02,1.598749219072060157e+02
1.745338272414756204e+02,2.020245792477627447e+02,1.602270066187486179e+02
1.737700154111798554e+02,2.024411604617313003e+02,1.605919072000104393e+02
1.730133379347477387e+02,2.028497533220272544e+02,1.609695501810215319e+02
1.722600110971164327e+02,2.032575136517679084e+02,1.613470912618815021e+02
1.715167391477735066e+02,2.036558003735092086e+02,1.617360953203301221e+02
1.715167391477735066e+02,2.029861157469706257e+02,1.621897251273845484e+02
1.722600110971164327e+02,2.025877262906530518e+02,1.618002536628515031e+02
1.730133379347477387e+02,2.021801097217764038e+02,1.614219218201962178e+02
1.737700154111798554e+02,2.017716292129317992e+02,1.610434262006113784e+02
1.745338272414756204e+02,2.013554040623469632e+02,1.606773527661827359e+02
1.753046531327403272e+02,2.009313754504743486e+02,1.603237732102592474e+02
1.760772887964039626e+02,2.005071936236676038e+02,1.599707345340536619e+02
1.768574781202048882e+02,2.000747517767835575e+02,1.596300099005061668e+02
1.776455530082145060e+02,1.996337560032623344e+02,1.593014998079409565e+02
1.784334070636608374e+02,1.991936054268248313e+02,1.589744458805481599e+02
1.792269590233055396e+02,1.987459877435559292e+02,1.586605746274087778e+02
1.800281106360766614e+02,1.982897475758801136e+02,1.583591480545195509e+02
1.808266887559622091e+02,1.978355346118975149e+02,1.580602105560597010e+02
1.816254474325923809e+02,1.973818159598924069e+02,1.577626327888803530e+02
1.824369236058345223e+02,1.969113491670913163e+02,1.574897109960043053e+02
1.832457398961970227e+02,1.964428443630362437e+02,1.572193801389700241e+02
1.832457398961970227e+02,1.957741270529659516e+02,1.576675432733568698e+02
1.824369236058345223e+02,1.962405497043447724e+02,1.579416700859469529e+02
1.816254474325923809e+02,1.967089025968934664e+02,1.582183301516055565e+02
1.808266887559622091e+02,1.971610681936097933e+02,1.585190223190919596e+02
1.800281106360766614e+02,1.976136973956657812e+02,1.588210093621385113e+02
1.792269590233055396e+02,1.980683196469316556e+02,1.591254293502234134e+02
1.784334070636608374e+02,1.985145830867533903e+02,1.594419492079728968e+02
1.776455530082145060e+02,1.989536387622561904e+02,1.597713146511043760e+02
1.768574781202048882e+02,1.993935063053898773e+02,1.601020756248891814e+02
1.760772887964039626e+02,1.998250800617808807e+02,1.604447106282030404e+02
1.753046531327403272e+02,2.002486517369464991e+02,1.607993223842434531e+02
1.745338272414756204e+02,2.006720380111221402e+02,1.611544126007058821e+02
